statistic_yyy,according,site_id,death_total,death_m,death_f,death_age_000_m,death_age_000_f,death_age_000_thisyear_m,death_age_000_thisyear_f,death_age_000_lastyear_m,death_age_000_lastyear_f,death_age_001_m,death_age_001_f,death_age_002_m,death_age_002_f,death_age_003_m,death_age_003_f,death_age_004_m,death_age_004_f,death_age_005_m,death_age_005_f,death_age_006_m,death_age_006_f,death_age_007_m,death_age_007_f,death_age_008_m,death_age_008_f,death_age_009_m,death_age_009_f,death_age_010_m,death_age_010_f,death_age_011_m,death_age_011_f,death_age_012_m,death_age_012_f,death_age_013_m,death_age_013_f,death_age_014_m,death_age_014_f,death_age_015_m,death_age_015_f,death_age_016_m,death_age_016_f,death_age_017_m,death_age_017_f,death_age_018_m,death_age_018_f,death_age_019_m,death_age_019_f,death_age_020_m,death_age_020_f,death_age_021_m,death_age_021_f,death_age_022_m,death_age_022_f,death_age_023_m,death_age_023_f,death_age_024_m,death_age_024_f,death_age_025_m,death_age_025_f,death_age_026_m,death_age_026_f,death_age_027_m,death_age_027_f,death_age_028_m,death_age_028_f,death_age_029_m,death_age_029_f,death_age_030_m,death_age_030_f,death_age_031_m,death_age_031_f,death_age_032_m,death_age_032_f,death_age_033_m,death_age_033_f,death_age_034_m,death_age_034_f,death_age_035_m,death_age_035_f,death_age_036_m,death_age_036_f,death_age_037_m,death_age_037_f,death_age_038_m,death_age_038_f,death_age_039_m,death_age_039_f,death_age_040_m,death_age_040_f,death_age_041_m,death_age_041_f,death_age_042_m,death_age_042_f,death_age_043_m,death_age_043_f,death_age_044_m,death_age_044_f,death_age_045_m,death_age_045_f,death_age_046_m,death_age_046_f,death_age_047_m,death_age_047_f,death_age_048_m,death_age_048_f,death_age_049_m,death_age_049_f,death_age_050_m,death_age_050_f,death_age_051_m,death_age_051_f,death_age_052_m,death_age_052_f,death_age_053_m,death_age_053_f,death_age_054_m,death_age_054_f,death_age_055_m,death_age_055_f,death_age_056_m,death_age_056_f,death_age_057_m,death_age_057_f,death_age_058_m,death_age_058_f,death_age_059_m,death_age_059_f,death_age_060_m,death_age_060_f,death_age_061_m,death_age_061_f,death_age_062_m,death_age_062_f,death_age_063_m,death_age_063_f,death_age_064_m,death_age_064_f,death_age_065_m,death_age_065_f,death_age_066_m,death_age_066_f,death_age_067_m,death_age_067_f,death_age_068_m,death_age_068_f,death_age_069_m,death_age_069_f,death_age_070_m,death_age_070_f,death_age_071_m,death_age_071_f,death_age_072_m,death_age_072_f,death_age_073_m,death_age_073_f,death_age_074_m,death_age_074_f,death_age_075_m,death_age_075_f,death_age_076_m,death_age_076_f,death_age_077_m,death_age_077_f,death_age_078_m,death_age_078_f,death_age_079_m,death_age_079_f,death_age_080_m,death_age_080_f,death_age_081_m,death_age_081_f,death_age_082_m,death_age_082_f,death_age_083_m,death_age_083_f,death_age_084_m,death_age_084_f,death_age_085_m,death_age_085_f,death_age_086_m,death_age_086_f,death_age_087_m,death_age_087_f,death_age_088_m,death_age_088_f,death_age_089_m,death_age_089_f,death_age_090_m,death_age_090_f,death_age_091_m,death_age_091_f,death_age_092_m,death_age_092_f,death_age_093_m,death_age_093_f,death_age_094_m,death_age_094_f,death_age_095_m,death_age_095_f,death_age_096_m,death_age_096_f,death_age_097_m,death_age_097_f,death_age_098_m,death_age_098_f,death_age_099_m,death_age_099_f,death_age_100up_m,death_age_100up_f
107,按登記日期分,彰化縣鹿港鎮,599,352,247,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,2,1,1,0,2,1,2,2,2,0,4,2,2,1,2,1,1,0,0,0,3,1,1,1,3,1,5,1,4,0,4,0,1,1,3,3,4,1,2,1,6,1,12,3,2,1,3,2,7,1,5,2,5,1,9,1,9,3,3,2,7,1,6,1,4,3,5,4,5,5,4,1,8,2,6,2,5,4,7,3,7,5,12,2,15,5,9,8,6,3,7,11,9,10,15,11,10,10,11,12,11,11,14,11,9,10,11,13,7,11,6,12,4,8,4,5,5,7,1,5,2,5,2,2,0,0,0,0,0,1,0,2
107,按登記日期分,彰化縣和美鎮,577,331,246,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,1,3,0,1,1,0,2,1,0,1,2,4,0,3,1,0,2,2,1,2,2,1,1,3,1,4,0,7,1,6,0,4,4,4,3,5,2,9,2,3,1,4,3,3,2,10,3,3,4,6,4,12,3,7,4,4,5,9,7,7,3,7,3,5,4,5,6,2,2,2,3,3,4,6,2,12,3,6,2,10,5,6,7,13,5,7,7,16,11,5,10,7,8,14,12,13,14,9,8,7,10,8,10,3,9,8,7,4,5,3,4,5,4,2,2,1,2,0,1,0,2,0,0,0,0,0,2
107,按登記日期分,彰化縣北斗鎮,252,136,116,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3,0,2,0,1,0,3,1,4,0,1,2,2,0,1,1,1,0,2,1,1,1,2,0,1,2,1,3,4,2,3,0,4,4,5,0,2,1,3,0,4,4,3,3,3,2,4,3,3,3,1,6,1,3,4,3,6,6,2,3,5,2,4,5,5,4,3,3,7,6,6,9,3,1,1,3,2,4,1,4,3,1,4,8,0,0,2,1,1,3,0,0,0,2,1,0,0,2
107,按登記日期分,彰化縣溪湖鎮,415,242,173,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,3,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,2,1,1,3,3,1,1,1,2,0,4,0,3,1,3,0,4,1,2,1,2,1,3,2,3,0,4,1,3,1,2,1,4,4,7,0,4,2,7,2,6,1,7,2,2,1,5,2,4,1,2,3,6,4,5,1,7,6,4,4,9,0,3,2,8,4,5,7,8,4,6,7,9,4,5,7,8,5,15,7,4,4,6,8,6,7,1,5,5,4,5,5,0,7,2,5,2,7,1,4,1,1,0,3,1,3,0,1,1,3
107,按登記日期分,彰化縣田中鎮,437,272,165,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,1,0,2,1,1,2,2,1,2,0,2,1,1,0,3,0,4,0,2,1,1,1,0,1,5,1,2,2,3,1,4,1,5,2,4,1,5,3,4,0,7,3,11,2,11,1,5,4,1,2,5,2,5,1,5,2,7,4,9,3,6,3,9,4,5,3,4,2,9,7,5,7,13,7,17,6,11,9,5,6,2,7,5,6,14,9,8,7,1,7,5,3,5,4,2,4,2,4,2,7,1,3,3,5,2,0,0,2,1,0,2,0
107,按登記日期分,彰化縣二林鎮,527,311,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,3,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,1,0,2,0,2,3,0,0,3,0,2,1,0,0,3,1,2,0,3,1,1,0,1,0,5,0,6,3,3,3,3,1,3,1,7,0,8,1,2,0,5,2,10,1,7,1,8,1,1,3,4,5,5,3,3,1,7,1,9,1,2,0,3,4,4,2,6,3,6,3,10,5,12,4,12,7,6,4,10,12,13,5,14,5,9,6,5,6,6,14,9,6,9,12,5,17,8,12,7,12,5,6,4,7,5,6,6,6,2,5,1,2,0,3,2,2,0,1,0,2
107,按登記日期分,彰化縣線西鄉,140,79,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,0,0,1,0,0,1,0,3,0,2,1,2,1,2,0,1,0,2,1,0,2,6,0,0,1,0,0,3,0,3,0,3,1,1,1,0,1,1,0,1,0,0,0,1,2,1,1,4,0,2,1,1,1,3,4,3,1,1,2,3,2,0,1,3,5,2,4,2,2,3,6,2,5,1,1,1,1,1,2,0,3,0,1,1,0,2,0,0,0,0,1,0,0,0,1
107,按登記日期分,彰化縣伸港鄉,271,155,116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,1,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,2,0,3,0,2,4,3,0,2,3,2,2,4,0,2,2,3,1,4,1,4,0,3,0,4,0,3,4,1,1,1,0,2,2,6,1,5,3,2,2,3,2,2,2,8,5,4,5,3,1,2,3,5,7,4,1,4,5,9,5,4,2,4,3,8,5,6,5,2,2,3,5,5,6,2,4,1,4,1,2,1,1,1,3,0,1,0,0,0,1,0,0,0,1
107,按登記日期分,彰化縣福興鄉,352,197,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,0,2,0,2,1,0,0,0,0,0,1,3,2,1,1,3,2,2,0,5,2,1,0,0,2,4,2,4,1,4,3,4,4,2,0,5,0,3,0,1,0,3,1,5,1,4,2,4,5,6,3,2,2,2,0,3,2,3,0,2,1,1,4,1,3,3,3,3,2,3,2,7,3,3,2,2,4,4,7,10,6,8,3,5,3,9,6,7,4,9,5,5,6,4,7,5,8,4,3,4,5,2,5,3,5,2,4,1,2,1,2,1,2,0,2,0,3,0,3
107,按登記日期分,彰化縣秀水鄉,276,156,120,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,1,1,0,2,0,0,0,1,2,1,0,3,1,0,0,2,1,4,1,3,0,1,0,1,0,0,2,2,0,3,2,1,4,3,0,4,3,4,3,4,2,3,1,2,0,4,0,6,0,1,1,2,1,3,0,5,1,2,0,2,3,2,1,6,3,4,2,6,2,5,3,6,4,7,4,6,6,2,8,6,4,2,8,7,5,5,7,7,7,2,6,2,3,0,1,2,2,1,3,0,1,0,1,0,2,0,0,0,1
107,按登記日期分,彰化縣花壇鄉,340,192,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,4,0,1,0,2,0,0,2,0,0,4,0,0,0,4,0,0,0,2,0,3,1,0,1,2,1,2,0,3,2,1,1,2,2,2,2,0,3,4,0,7,1,1,0,2,1,7,0,3,4,5,1,4,2,4,0,3,1,5,3,2,0,3,2,4,1,3,2,3,4,3,2,4,4,7,2,0,5,8,2,5,6,4,2,5,5,4,5,6,3,6,4,6,10,5,2,2,4,3,5,5,5,5,4,4,6,2,7,2,6,3,2,3,7,0,1,0,3,1,2,0,0,0,2
107,按登記日期分,彰化縣芬園鄉,273,169,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,2,0,2,0,0,0,2,0,3,0,1,0,2,1,5,0,1,1,0,0,3,1,3,2,1,1,6,1,2,1,1,1,2,2,2,1,1,0,5,1,0,0,4,1,4,2,2,1,2,0,0,4,5,3,3,1,4,4,1,4,1,3,4,1,5,3,11,1,7,3,6,0,5,5,4,5,9,5,8,6,2,6,6,3,7,2,3,5,3,3,1,5,4,3,1,2,2,2,1,1,0,1,0,0,0,0,0,2
107,按登記日期分,彰化縣大村鄉,264,159,105,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,3,0,3,0,1,0,1,0,0,0,2,0,1,1,0,0,0,2,6,2,2,0,2,1,4,0,1,0,0,1,1,1,2,1,1,1,1,0,4,4,4,2,1,3,4,1,2,1,4,0,1,2,5,3,3,1,1,2,2,0,5,2,6,5,5,3,5,1,8,2,3,2,10,2,3,4,4,0,1,2,10,6,0,11,3,5,2,3,4,2,5,1,1,7,2,2,1,4,1,2,1,1,0,2,1,1,0,1,0,1,0,0
107,按登記日期分,彰化縣埔鹽鄉,334,190,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,2,0,1,1,1,2,3,0,1,1,1,2,2,2,1,0,2,1,3,0,1,0,2,0,3,2,2,1,4,0,1,0,3,2,1,0,6,1,3,1,5,2,6,0,1,2,3,0,2,0,2,1,0,4,0,2,6,4,7,2,6,4,2,3,6,3,7,2,3,5,6,5,8,7,5,7,11,9,3,6,8,5,6,4,5,5,7,3,3,8,6,7,2,5,5,4,3,3,0,5,0,3,0,2,0,3,3,0,0,2
107,按登記日期分,彰化縣埔心鄉,306,167,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,1,0,1,2,0,2,0,0,1,2,0,1,0,0,1,3,1,0,2,0,0,1,1,1,1,4,0,1,0,0,0,6,0,1,1,1,1,1,0,1,3,1,1,5,1,8,1,6,4,2,1,4,1,1,1,3,1,1,1,2,0,1,3,3,0,2,2,2,2,3,2,4,1,4,2,0,3,2,1,3,2,6,4,8,0,3,4,3,3,7,6,5,9,8,7,3,6,3,4,4,7,5,6,3,4,4,4,4,6,3,5,4,2,2,3,1,5,1,4,0,0,0,0,0,0,0,0,0,2
107,按登記日期分,彰化縣永靖鄉,341,178,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,3,0,0,0,0,0,1,0,2,1,3,0,2,0,5,3,3,0,4,2,0,1,1,2,4,0,3,1,2,1,1,1,2,0,2,3,3,5,3,4,3,2,2,3,4,1,1,5,2,0,6,0,2,2,3,1,4,4,3,3,1,1,4,0,5,4,4,3,4,11,5,6,10,5,7,5,6,5,9,4,8,8,5,6,7,5,5,9,5,5,3,4,3,7,1,7,1,3,3,5,1,1,0,3,0,3,0,1,0,0,0,1,0,2
107,按登記日期分,彰化縣社頭鄉,369,211,158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,1,0,4,0,1,0,0,1,1,0,3,0,2,1,3,0,1,0,3,1,1,0,1,0,1,1,2,1,3,1,0,1,7,0,3,2,3,0,1,2,3,1,4,2,3,3,5,3,6,2,2,2,8,2,4,3,1,0,3,1,6,3,7,4,3,1,5,0,0,0,3,2,8,6,5,6,8,4,5,8,6,3,8,5,8,6,7,5,10,9,5,4,8,7,5,8,2,7,3,6,4,8,2,5,2,3,3,4,1,2,0,6,0,1,1,0,0,1,0,0,0,0
107,按登記日期分,彰化縣二水鄉,202,115,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,2,0,0,0,1,0,3,0,0,0,1,0,1,1,2,0,4,0,1,0,1,2,0,0,0,0,1,0,0,1,1,0,0,1,4,1,2,0,4,0,4,1,1,2,2,1,0,2,0,1,0,1,2,1,0,3,4,1,1,2,3,3,1,3,3,2,2,4,6,1,4,2,2,5,5,6,7,3,2,5,10,6,5,6,2,1,3,2,3,3,1,1,2,1,0,2,0,2,0,1,1,1,1,3,1,1,0,0
107,按登記日期分,彰化縣田尾鄉,293,169,124,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,5,2,0,1,2,2,1,2,3,0,2,1,2,0,6,1,4,1,4,0,1,0,2,0,2,2,2,0,4,2,8,2,0,3,3,0,0,4,3,4,1,1,3,0,4,1,4,1,5,2,2,1,1,2,3,4,6,2,3,5,5,8,3,3,5,6,6,10,7,1,4,5,8,6,4,2,3,3,4,4,2,1,2,5,1,6,2,2,2,2,1,4,1,4,1,1,0,0,2,0
107,按登記日期分,彰化縣埤頭鄉,327,200,127,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,2,0,2,0,2,1,1,0,0,0,2,0,2,0,1,0,1,0,1,0,3,0,0,0,0,0,4,0,3,1,2,0,1,1,3,0,4,3,4,1,4,0,3,1,1,3,3,3,4,2,2,1,6,2,1,0,3,0,4,3,4,1,4,2,1,1,4,2,5,0,3,2,2,4,7,3,4,2,3,5,10,2,8,3,6,5,5,8,6,6,8,6,5,4,5,7,5,3,13,5,11,3,3,6,2,4,0,2,0,6,1,1,0,3,0,1,0,1,0,1,0,3
107,按登記日期分,彰化縣芳苑鄉,375,233,142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,1,1,3,0,1,0,2,0,1,0,2,0,4,0,3,0,3,0,5,0,1,0,7,0,1,1,1,0,2,0,2,0,3,0,2,0,0,2,5,0,5,3,2,0,7,1,3,0,4,2,6,2,3,2,10,1,3,0,5,1,5,1,6,1,3,3,4,4,3,5,5,0,6,6,8,4,11,9,7,4,6,4,8,7,4,5,7,6,7,3,5,10,5,5,4,5,5,9,4,4,2,8,1,2,0,5,3,2,1,7,1,1,2,1,1,1,1,1
107,按登記日期分,彰化縣大城鄉,244,151,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,4,0,1,0,1,1,0,0,0,0,1,0,1,1,3,0,1,0,0,2,0,1,7,0,0,0,2,0,2,0,3,3,1,0,3,2,2,3,2,0,4,0,2,2,5,1,3,2,5,1,1,1,1,1,1,2,4,3,5,2,6,3,2,2,4,1,7,3,3,4,8,3,9,3,3,8,3,4,3,1,5,3,5,2,5,1,1,5,1,2,1,4,2,2,3,5,1,2,1,1,1,3,0,0,0,1,0,0,0,0
107,按登記日期分,彰化縣竹塘鄉,195,116,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4,0,3,1,1,0,1,0,3,1,2,1,1,1,1,0,3,1,0,0,2,0,3,0,1,0,1,0,4,0,1,1,2,3,2,1,3,0,2,1,1,1,2,0,2,4,6,1,2,0,2,2,3,0,2,2,7,2,5,2,0,2,5,1,3,4,1,6,5,3,1,2,2,10,3,3,3,6,1,3,3,5,0,3,2,2,0,1,1,1,1,0,1,0,0,0,0,0,1,0
107,按登記日期分,彰化縣溪州鄉,346,188,158,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,0,0,3,0,4,1,3,2,2,1,0,1,3,0,1,2,2,0,3,0,8,1,3,0,2,0,1,3,3,1,1,0,4,0,1,0,4,2,3,4,5,2,5,0,5,3,3,3,4,2,8,1,7,4,4,4,3,4,8,6,5,4,7,7,7,6,10,7,5,11,4,11,6,4,5,11,4,7,6,9,3,4,3,7,0,2,3,5,2,2,0,3,0,2,0,1,0,0,2,0,0,0,0,1
107,按登記日期分,南投縣南投市,778,429,349,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,1,1,0,1,0,0,0,2,0,1,0,2,0,5,0,3,0,1,2,4,1,1,0,3,2,5,3,3,0,4,1,5,2,6,0,9,2,3,3,6,4,6,5,10,2,9,3,8,1,14,4,6,4,4,1,6,5,6,5,8,6,8,1,5,3,8,10,4,2,5,3,5,3,9,7,8,8,8,6,9,12,16,11,7,9,11,12,11,11,14,14,14,7,9,18,12,13,20,17,10,20,9,9,15,12,10,20,6,12,12,6,6,6,5,10,4,9,6,3,2,5,5,2,0,0,3,2
107,按登記日期分,南投縣埔里鎮,767,450,317,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,2,0,1,0,1,0,3,1,4,1,3,1,4,1,4,2,5,0,5,0,3,1,1,1,7,1,4,2,4,1,5,3,2,2,6,2,5,1,6,1,5,2,8,5,6,5,12,2,7,1,9,2,5,6,11,2,5,6,10,4,13,2,8,7,10,4,8,2,3,5,7,4,13,8,12,3,5,9,17,7,8,6,9,5,11,9,14,11,14,15,6,15,10,11,10,10,10,9,12,10,6,12,12,17,12,12,8,13,11,10,8,10,10,7,3,5,5,1,2,5,2,3,1,3,2,0,0,2,0,5
107,按登記日期分,南投縣草屯鎮,709,416,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,0,2,0,1,0,4,1,0,1,3,0,1,0,1,0,1,0,0,0,1,1,3,2,4,1,4,0,3,2,4,0,7,4,4,1,2,2,6,2,7,1,6,3,10,4,8,2,7,7,12,1,9,4,5,4,9,5,6,4,15,3,6,4,8,2,11,5,6,8,7,6,8,4,2,1,9,5,13,2,10,7,7,7,12,15,8,13,12,4,17,12,16,7,8,9,13,8,15,14,12,13,13,13,14,9,5,12,9,8,9,13,4,5,2,7,5,4,2,5,1,1,0,1,1,2,1,1,0,2
107,按登記日期分,南投縣竹山鎮,567,337,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,2,0,2,0,0,1,0,2,1,0,0,0,1,3,1,0,0,3,0,0,1,0,1,9,0,3,1,1,0,4,0,2,1,1,0,1,0,4,1,6,0,4,0,3,0,5,1,2,2,6,1,7,2,4,1,5,2,5,1,9,5,10,2,6,0,6,1,7,4,3,4,6,4,12,4,4,5,1,1,7,2,11,7,5,7,14,4,9,6,11,12,7,3,10,11,14,6,11,10,16,9,12,11,13,6,7,9,8,13,8,9,7,8,4,11,3,8,2,3,2,6,2,3,1,5,1,1,0,3,1,2,0,0,0,1
